,dataset,group,feat_selection,metric,value,time,model_path,fold_key,model_type,n_obs,model
7,noack_2022,val,random,r2,0.1686050295829773,38.42584,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_2/model_0.pt,fold_2,pwms,1000,mubind
8,noack_2022,val,random,roc_auc_multi,0.5005356429457568,38.42584,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_2/model_0.pt,fold_2,pwms,1000,mubind
9,noack_2022,val,random,pr_auc_multi,0.07167010721027445,38.42584,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_2/model_0.pt,fold_2,pwms,1000,mubind
10,noack_2022,test,random,roc_auc,0.5386890246900898,38.42584,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_2/model_0.pt,fold_2,pwms,1000,mubind
11,noack_2022,test,random,pr_auc,0.09357538541245497,38.42584,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_2/model_0.pt,fold_2,pwms,1000,mubind
12,noack_2022,test,random,r2,0.17728561162948608,38.42584,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_2/model_0.pt,fold_2,pwms,1000,mubind
13,noack_2022,test,random,roc_auc_multi,0.49790237272954696,38.42584,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_2/model_0.pt,fold_2,pwms,1000,mubind
14,noack_2022,test,random,pr_auc_multi,0.0807815555957034,38.42584,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_2/model_0.pt,fold_2,pwms,1000,mubind
0,noack_2022,val,random,roc_auc,0.6197167951445612,151.967389,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_4/model_1.pt,fold_4,pwms,1000,mubind_graph
1,noack_2022,val,random,pr_auc,0.08249861229571981,151.967389,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_4/model_1.pt,fold_4,pwms,1000,mubind_graph
2,noack_2022,val,random,r2,0.24277037382125854,151.967389,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_4/model_1.pt,fold_4,pwms,1000,mubind_graph
3,noack_2022,val,random,roc_auc_multi,0.5038334522935436,151.967389,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_4/model_1.pt,fold_4,pwms,1000,mubind_graph
4,noack_2022,val,random,pr_auc_multi,0.08113171081351944,151.967389,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_4/model_1.pt,fold_4,pwms,1000,mubind_graph
5,noack_2022,test,random,roc_auc,0.5619087333702171,151.967389,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_4/model_1.pt,fold_4,pwms,1000,mubind_graph
6,noack_2022,test,random,pr_auc,0.09124564645305358,151.967389,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_4/model_1.pt,fold_4,pwms,1000,mubind_graph
7,noack_2022,test,random,r2,0.17321616411209106,151.967389,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_4/model_1.pt,fold_4,pwms,1000,mubind_graph
8,noack_2022,test,random,roc_auc_multi,0.4971658948580039,151.967389,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_4/model_1.pt,fold_4,pwms,1000,mubind_graph
9,noack_2022,test,random,pr_auc_multi,0.08833968872399178,151.967389,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_4/model_1.pt,fold_4,pwms,1000,mubind_graph
0,noack_2022,train,random,roc_auc,0.5294582651577201,38.298925,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_4/model_0.pt,fold_4,pwms,1000,mubind
1,noack_2022,train,random,pr_auc,0.08086767904884959,38.298925,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_4/model_0.pt,fold_4,pwms,1000,mubind
2,noack_2022,train,random,r2,0.18828052282333374,38.298925,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_4/model_0.pt,fold_4,pwms,1000,mubind
3,noack_2022,train,random,roc_auc_multi,0.5034106207960065,38.298925,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_4/model_0.pt,fold_4,pwms,1000,mubind
4,noack_2022,train,random,pr_auc_multi,0.0668123320957301,38.298925,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_4/model_0.pt,fold_4,pwms,1000,mubind
5,noack_2022,val,random,roc_auc,0.559908950932682,38.298925,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_4/model_0.pt,fold_4,pwms,1000,mubind
6,noack_2022,val,random,pr_auc,0.08627873292521646,38.298925,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_4/model_0.pt,fold_4,pwms,1000,mubind
7,noack_2022,val,random,r2,0.24606472253799438,38.298925,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_4/model_0.pt,fold_4,pwms,1000,mubind
8,noack_2022,val,random,roc_auc_multi,0.5010769793043547,38.298925,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_4/model_0.pt,fold_4,pwms,1000,mubind
9,noack_2022,val,random,pr_auc_multi,0.08112221056554397,38.298925,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_4/model_0.pt,fold_4,pwms,1000,mubind
10,noack_2022,test,random,roc_auc,0.5298793147657714,38.298925,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_4/model_0.pt,fold_4,pwms,1000,mubind
11,noack_2022,test,random,pr_auc,0.09340194261222583,38.298925,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_4/model_0.pt,fold_4,pwms,1000,mubind
12,noack_2022,test,random,r2,0.1729632019996643,38.298925,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_4/model_0.pt,fold_4,pwms,1000,mubind
13,noack_2022,test,random,roc_auc_multi,0.4983958802156132,38.298925,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_4/model_0.pt,fold_4,pwms,1000,mubind
14,noack_2022,test,random,pr_auc_multi,0.08723526842339936,38.298925,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_4/model_0.pt,fold_4,pwms,1000,mubind
0,noack_2022,val,random,roc_auc,0.5252416507236721,153.502546,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_3/model_1.pt,fold_3,pwms,1000,mubind_graph
1,noack_2022,val,random,pr_auc,0.07043709418509832,153.502546,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_3/model_1.pt,fold_3,pwms,1000,mubind_graph
2,noack_2022,val,random,r2,0.20288455486297607,153.502546,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_3/model_1.pt,fold_3,pwms,1000,mubind_graph
3,noack_2022,val,random,roc_auc_multi,0.5029460111598599,153.502546,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_3/model_1.pt,fold_3,pwms,1000,mubind_graph
4,noack_2022,val,random,pr_auc_multi,0.07377541102273845,153.502546,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_3/model_1.pt,fold_3,pwms,1000,mubind_graph
5,noack_2022,test,random,roc_auc,0.4683671682597147,153.502546,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_3/model_1.pt,fold_3,pwms,1000,mubind_graph
6,noack_2022,test,random,pr_auc,0.06856805683024636,153.502546,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_3/model_1.pt,fold_3,pwms,1000,mubind_graph
7,noack_2022,test,random,r2,0.19472986459732056,153.502546,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_3/model_1.pt,fold_3,pwms,1000,mubind_graph
8,noack_2022,test,random,roc_auc_multi,0.5199753572121317,153.502546,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_3/model_1.pt,fold_3,pwms,1000,mubind_graph
9,noack_2022,test,random,pr_auc_multi,0.06903330400374388,153.502546,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_3/model_1.pt,fold_3,pwms,1000,mubind_graph
0,noack_2022,train,random,roc_auc,0.5334299208454234,38.241933,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_3/model_0.pt,fold_3,pwms,1000,mubind
1,noack_2022,train,random,pr_auc,0.07949656875216438,38.241933,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_3/model_0.pt,fold_3,pwms,1000,mubind
2,noack_2022,train,random,r2,0.19056683778762817,38.241933,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_3/model_0.pt,fold_3,pwms,1000,mubind
3,noack_2022,train,random,roc_auc_multi,0.5035352664782103,38.241933,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_3/model_0.pt,fold_3,pwms,1000,mubind
4,noack_2022,train,random,pr_auc_multi,0.06732966274240848,38.241933,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_3/model_0.pt,fold_3,pwms,1000,mubind
5,noack_2022,val,random,roc_auc,0.6107402390793117,38.241933,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_3/model_0.pt,fold_3,pwms,1000,mubind
6,noack_2022,val,random,pr_auc,0.0755617909188951,38.241933,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_3/model_0.pt,fold_3,pwms,1000,mubind
7,noack_2022,val,random,r2,0.2048569917678833,38.241933,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_3/model_0.pt,fold_3,pwms,1000,mubind
8,noack_2022,val,random,roc_auc_multi,0.49488611908858593,38.241933,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_3/model_0.pt,fold_3,pwms,1000,mubind
9,noack_2022,val,random,pr_auc_multi,0.07297208635865143,38.241933,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/random/mubind_output/obs1000/pwms/fold_3/model_0.pt,fold_3,pwms,1000,mubind
0,noack_2022,train,episcanpy,roc_auc,0.6686364185320868,516.555098,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_1.pt,fold_0,pwms,2000,mubind_graph
1,noack_2022,train,episcanpy,pr_auc,0.012422339803135814,516.555098,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_1.pt,fold_0,pwms,2000,mubind_graph
2,noack_2022,train,episcanpy,r2,0.006084024906158447,516.555098,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_1.pt,fold_0,pwms,2000,mubind_graph
3,noack_2022,train,episcanpy,roc_auc_multi,0.5,516.555098,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_1.pt,fold_0,pwms,2000,mubind_graph
4,noack_2022,train,episcanpy,pr_auc_multi,0.0027710892789731974,516.555098,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_1.pt,fold_0,pwms,2000,mubind_graph
5,noack_2022,val,episcanpy,roc_auc,0.6491583989265398,516.555098,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_1.pt,fold_0,pwms,2000,mubind_graph
6,noack_2022,val,episcanpy,pr_auc,0.016103174656656692,516.555098,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_1.pt,fold_0,pwms,2000,mubind_graph
7,noack_2022,val,episcanpy,r2,0.0068326592445373535,516.555098,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_1.pt,fold_0,pwms,2000,mubind_graph
8,noack_2022,val,episcanpy,roc_auc_multi,0.5,516.555098,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_1.pt,fold_0,pwms,2000,mubind_graph
9,noack_2022,val,episcanpy,pr_auc_multi,0.002859531772575251,516.555098,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_1.pt,fold_0,pwms,2000,mubind_graph
10,noack_2022,test,episcanpy,roc_auc,0.6330632108583494,516.555098,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_1.pt,fold_0,pwms,2000,mubind_graph
11,noack_2022,test,episcanpy,pr_auc,0.010350440582346757,516.555098,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_1.pt,fold_0,pwms,2000,mubind_graph
12,noack_2022,test,episcanpy,r2,0.00414043664932251,516.555098,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_1.pt,fold_0,pwms,2000,mubind_graph
13,noack_2022,test,episcanpy,roc_auc_multi,0.5,516.555098,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_1.pt,fold_0,pwms,2000,mubind_graph
14,noack_2022,test,episcanpy,pr_auc_multi,0.0028528428093645484,516.555098,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_1.pt,fold_0,pwms,2000,mubind_graph
0,noack_2022,train,episcanpy,roc_auc,0.6731714110811526,90.350614,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_0.pt,fold_0,pwms,2000,mubind
1,noack_2022,train,episcanpy,pr_auc,0.012397885603351904,90.350614,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_0.pt,fold_0,pwms,2000,mubind
2,noack_2022,train,episcanpy,r2,0.007084012031555176,90.350614,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_0.pt,fold_0,pwms,2000,mubind
3,noack_2022,train,episcanpy,roc_auc_multi,0.5,90.350614,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_0.pt,fold_0,pwms,2000,mubind
4,noack_2022,train,episcanpy,pr_auc_multi,0.0027710892789731974,90.350614,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_0.pt,fold_0,pwms,2000,mubind
5,noack_2022,val,episcanpy,roc_auc,0.6477138812220868,90.350614,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_0.pt,fold_0,pwms,2000,mubind
6,noack_2022,val,episcanpy,pr_auc,0.014003352302581113,90.350614,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_0.pt,fold_0,pwms,2000,mubind
7,noack_2022,val,episcanpy,r2,0.007033646106719971,90.350614,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_0.pt,fold_0,pwms,2000,mubind
8,noack_2022,val,episcanpy,roc_auc_multi,0.5,90.350614,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_0.pt,fold_0,pwms,2000,mubind
9,noack_2022,val,episcanpy,pr_auc_multi,0.002859531772575251,90.350614,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_0.pt,fold_0,pwms,2000,mubind
10,noack_2022,test,episcanpy,roc_auc,0.6457986234521929,90.350614,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_0.pt,fold_0,pwms,2000,mubind
11,noack_2022,test,episcanpy,pr_auc,0.009910376021683962,90.350614,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_0.pt,fold_0,pwms,2000,mubind
12,noack_2022,test,episcanpy,r2,0.004275798797607422,90.350614,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_0.pt,fold_0,pwms,2000,mubind
13,noack_2022,test,episcanpy,roc_auc_multi,0.5,90.350614,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_0.pt,fold_0,pwms,2000,mubind
14,noack_2022,test,episcanpy,pr_auc_multi,0.0028528428093645484,90.350614,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_0/model_0.pt,fold_0,pwms,2000,mubind
0,noack_2022,train,episcanpy,roc_auc,0.6692048294201998,515.034577,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_1/model_1.pt,fold_1,pwms,2000,mubind_graph
1,noack_2022,train,episcanpy,pr_auc,0.012467249229221489,515.034577,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_1/model_1.pt,fold_1,pwms,2000,mubind_graph
2,noack_2022,train,episcanpy,r2,0.0060599446296691895,515.034577,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_1/model_1.pt,fold_1,pwms,2000,mubind_graph
3,noack_2022,train,episcanpy,roc_auc_multi,0.5,515.034577,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_1/model_1.pt,fold_1,pwms,2000,mubind_graph
4,noack_2022,train,episcanpy,pr_auc_multi,0.0027647699849170436,515.034577,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_1/model_1.pt,fold_1,pwms,2000,mubind_graph
5,noack_2022,val,episcanpy,roc_auc,0.6361827068199019,515.034577,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_1/model_1.pt,fold_1,pwms,2000,mubind_graph
6,noack_2022,val,episcanpy,pr_auc,0.010802738574796883,515.034577,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_1/model_1.pt,fold_1,pwms,2000,mubind_graph
7,noack_2022,val,episcanpy,r2,0.005853772163391113,515.034577,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_1/model_1.pt,fold_1,pwms,2000,mubind_graph
8,noack_2022,val,episcanpy,roc_auc_multi,0.5,515.034577,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_1/model_1.pt,fold_1,pwms,2000,mubind_graph
9,noack_2022,val,episcanpy,pr_auc_multi,0.0029278523489932886,515.034577,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_1/model_1.pt,fold_1,pwms,2000,mubind_graph
10,noack_2022,test,episcanpy,roc_auc,0.654802112962566,515.034577,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_1/model_1.pt,fold_1,pwms,2000,mubind_graph
11,noack_2022,test,episcanpy,pr_auc,0.01276271196062132,515.034577,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_1/model_1.pt,fold_1,pwms,2000,mubind_graph
12,noack_2022,test,episcanpy,r2,0.005669653415679932,515.034577,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/mubind_output/obs2000/pwms/fold_1/model_1.pt,fold_1,pwms,2000,mubind_graph
