,dataset,feat_selection,loss_key,group,metric,value,model_path,fold_key,model,n_epochs
9,noack_2022,episcanpy,poisson,val,r2,-0.009420143244778023,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
10,noack_2022,episcanpy,poisson,test,roc_auc,0.5973148280608725,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
11,noack_2022,episcanpy,poisson,test,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
12,noack_2022,episcanpy,poisson,test,pr_auc,0.006463767630296256,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
13,noack_2022,episcanpy,poisson,test,pr_auc_multi,0.0014,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
14,noack_2022,episcanpy,poisson,test,r2,-0.004453278983943321,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_0/best_model.h5,fold_0,scBasset,10
0,noack_2022,episcanpy,poisson,train,roc_auc,0.6608615593460356,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
1,noack_2022,episcanpy,poisson,train,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
2,noack_2022,episcanpy,poisson,train,pr_auc,0.006488811503362498,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
3,noack_2022,episcanpy,poisson,train,pr_auc_multi,0.0015138837467604592,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
4,noack_2022,episcanpy,poisson,train,r2,0.0020769364861065176,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
5,noack_2022,episcanpy,poisson,val,roc_auc,0.5973005203235744,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
6,noack_2022,episcanpy,poisson,val,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
7,noack_2022,episcanpy,poisson,val,pr_auc,0.0055574866569360615,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
8,noack_2022,episcanpy,poisson,val,pr_auc_multi,0.001516778523489933,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
9,noack_2022,episcanpy,poisson,val,r2,0.0009221548395109691,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
10,noack_2022,episcanpy,poisson,test,roc_auc,0.5960101125313714,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
11,noack_2022,episcanpy,poisson,test,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
12,noack_2022,episcanpy,poisson,test,pr_auc,0.005865581279301566,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
13,noack_2022,episcanpy,poisson,test,pr_auc_multi,0.0014133333333333333,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
14,noack_2022,episcanpy,poisson,test,r2,0.0014506011549880737,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_1/best_model.h5,fold_1,scBasset,10
0,noack_2022,episcanpy,poisson,train,roc_auc,0.7021267363142757,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
1,noack_2022,episcanpy,poisson,train,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
2,noack_2022,episcanpy,poisson,train,pr_auc,0.007281676449447079,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
3,noack_2022,episcanpy,poisson,train,pr_auc_multi,0.0015068493150684932,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
4,noack_2022,episcanpy,poisson,train,r2,0.002051157834109363,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
5,noack_2022,episcanpy,poisson,val,roc_auc,0.6196693522991028,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
6,noack_2022,episcanpy,poisson,val,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
7,noack_2022,episcanpy,poisson,val,pr_auc,0.007479006583231692,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
8,noack_2022,episcanpy,poisson,val,pr_auc_multi,0.0015838926174496645,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
9,noack_2022,episcanpy,poisson,val,r2,0.0015275373672362091,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
10,noack_2022,episcanpy,poisson,test,roc_auc,0.6187094083321977,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
11,noack_2022,episcanpy,poisson,test,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
12,noack_2022,episcanpy,poisson,test,pr_auc,0.00939666788361268,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
13,noack_2022,episcanpy,poisson,test,pr_auc_multi,0.0014733333333333334,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
14,noack_2022,episcanpy,poisson,test,r2,0.0025582576867806406,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_2/best_model.h5,fold_2,scBasset,10
0,noack_2022,episcanpy,poisson,train,roc_auc,0.7161129819421465,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
1,noack_2022,episcanpy,poisson,train,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
2,noack_2022,episcanpy,poisson,train,pr_auc,0.007655896610933047,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
3,noack_2022,episcanpy,poisson,train,pr_auc_multi,0.0015101814142910034,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
4,noack_2022,episcanpy,poisson,train,r2,0.0027382074862524197,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
5,noack_2022,episcanpy,poisson,val,roc_auc,0.6238441118934203,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
6,noack_2022,episcanpy,poisson,val,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
7,noack_2022,episcanpy,poisson,val,pr_auc,0.006951151195914938,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
8,noack_2022,episcanpy,poisson,val,pr_auc_multi,0.0014899328859060402,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
9,noack_2022,episcanpy,poisson,val,r2,0.0016726158760134169,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
10,noack_2022,episcanpy,poisson,test,roc_auc,0.6123138655751657,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
11,noack_2022,episcanpy,poisson,test,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
12,noack_2022,episcanpy,poisson,test,pr_auc,0.006057882959252421,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
13,noack_2022,episcanpy,poisson,test,pr_auc_multi,0.0015066666666666666,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
14,noack_2022,episcanpy,poisson,test,r2,0.0012468594957750767,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_4/best_model.h5,fold_4,scBasset,10
0,noack_2022,episcanpy,poisson,train,roc_auc,0.6834657343291493,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
1,noack_2022,episcanpy,poisson,train,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
2,noack_2022,episcanpy,poisson,train,pr_auc,0.007285681315533531,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
3,noack_2022,episcanpy,poisson,train,pr_auc_multi,0.0015079600148093298,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
4,noack_2022,episcanpy,poisson,train,r2,0.002119990306281183,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
5,noack_2022,episcanpy,poisson,val,roc_auc,0.6299555448344534,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
6,noack_2022,episcanpy,poisson,val,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
7,noack_2022,episcanpy,poisson,val,pr_auc,0.007620877121312809,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
8,noack_2022,episcanpy,poisson,val,pr_auc_multi,0.0014630872483221476,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
9,noack_2022,episcanpy,poisson,val,r2,0.0015709867844767578,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
10,noack_2022,episcanpy,poisson,test,roc_auc,0.5839388717344667,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
11,noack_2022,episcanpy,poisson,test,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
12,noack_2022,episcanpy,poisson,test,pr_auc,0.006188634019494387,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
13,noack_2022,episcanpy,poisson,test,pr_auc_multi,0.0015733333333333333,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
14,noack_2022,episcanpy,poisson,test,r2,-0.00032300830456399865,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/poisson/fold_3/best_model.h5,fold_3,scBasset,10
0,noack_2022,episcanpy,bce,train,roc_auc,0.6638297570834059,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
1,noack_2022,episcanpy,bce,train,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
2,noack_2022,episcanpy,bce,train,pr_auc,0.007222196266346015,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
3,noack_2022,episcanpy,bce,train,pr_auc_multi,0.0015164753794890782,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
4,noack_2022,episcanpy,bce,train,r2,0.002430333392616002,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
5,noack_2022,episcanpy,bce,val,roc_auc,0.5557502930566729,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
6,noack_2022,episcanpy,bce,val,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
7,noack_2022,episcanpy,bce,val,pr_auc,0.004979346379428588,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
8,noack_2022,episcanpy,bce,val,pr_auc_multi,0.0014832214765100671,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
9,noack_2022,episcanpy,bce,val,r2,0.000690250922621094,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
10,noack_2022,episcanpy,bce,test,roc_auc,0.5751027947062395,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
11,noack_2022,episcanpy,bce,test,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
12,noack_2022,episcanpy,bce,test,pr_auc,0.014778904600298917,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
13,noack_2022,episcanpy,bce,test,pr_auc_multi,0.0014,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
14,noack_2022,episcanpy,bce,test,r2,0.004438881395343763,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/bce/fold_0/best_model.h5,fold_0,scBasset,10
0,noack_2022,episcanpy,bce,train,roc_auc,0.688002636563338,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
1,noack_2022,episcanpy,bce,train,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
2,noack_2022,episcanpy,bce,train,pr_auc,0.007207819106073016,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
3,noack_2022,episcanpy,bce,train,pr_auc_multi,0.0015138837467604592,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
4,noack_2022,episcanpy,bce,train,r2,0.0027872427447954706,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
5,noack_2022,episcanpy,bce,val,roc_auc,0.6057756606772213,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
6,noack_2022,episcanpy,bce,val,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
7,noack_2022,episcanpy,bce,val,pr_auc,0.008557480457797995,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
8,noack_2022,episcanpy,bce,val,pr_auc_multi,0.001516778523489933,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
9,noack_2022,episcanpy,bce,val,r2,0.0015276771667481759,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
10,noack_2022,episcanpy,bce,test,roc_auc,0.6034983531441418,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
11,noack_2022,episcanpy,bce,test,roc_auc_multi,0.5,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
12,noack_2022,episcanpy,bce,test,pr_auc,0.006665383730717525,/home/ilibarra/workspace/theislab/mubind/data/noack_2022/episcanpy/scbasset_output/obs1000_e10/bce/fold_1/best_model.h5,fold_1,scBasset,10
